Mismatched Image Paths and IDs:
Epoch: 1, Iteration: 0, Predicted Shape: torch.Size([19, 1024, 1024]), Ground Truth Shape: torch.Size([18, 1024, 1024])
Image shape: (1024, 1024, 3)
Masks count: 26
BBoxes shape: (27, 4)
Image shape: (1024, 1024, 3)
Masks count: 22
BBoxes shape: (22, 4)
Error processing annotation 221488: input type is not supported.
Error processing annotation 221559: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 47
BBoxes shape: (49, 4)
Error processing annotation 297840: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 298064: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (6,) + inhomogeneous part.
Error processing annotation 298168: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (6,) + inhomogeneous part.
Error processing annotation 298427: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 55
BBoxes shape: (59, 4)
Error processing annotation 293964: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 61
BBoxes shape: (62, 4)
Image shape: (1024, 1024, 3)
Masks count: 42
BBoxes shape: (42, 4)
Error processing annotation 130367: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 130380: input type is not supported.
Error processing annotation 130455: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 27
BBoxes shape: (30, 4)
Error processing annotation 276938: input type is not supported.
Error processing annotation 277110: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 277176: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 277330: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (6,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 48
BBoxes shape: (52, 4)
Error processing annotation 179654: input type is not supported.
Error processing annotation 180126: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (5,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 51
BBoxes shape: (53, 4)
Error processing annotation 107231: input type is not supported.
Error processing annotation 107258: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (5,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 34
BBoxes shape: (36, 4)
Error processing annotation 149600: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 59
BBoxes shape: (60, 4)
Image shape: (1024, 1024, 3)
Masks count: 23
BBoxes shape: (23, 4)
Image shape: (1024, 1024, 3)
Masks count: 58
BBoxes shape: (58, 4)
Image shape: (1024, 1024, 3)
Masks count: 33
BBoxes shape: (33, 4)
Error processing annotation 386278: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 61
BBoxes shape: (62, 4)
Image shape: (1024, 1024, 3)
Masks count: 51
BBoxes shape: (51, 4)
Image shape: (1024, 1024, 3)
Masks count: 61
BBoxes shape: (61, 4)
Error processing annotation 186688: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (8,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 16
BBoxes shape: (17, 4)
Error processing annotation 334279: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 86
BBoxes shape: (87, 4)
Error processing annotation 354043: input type is not supported.
Error processing annotation 354355: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 354455: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 37
BBoxes shape: (40, 4)
Error processing annotation 375544: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (6,) + inhomogeneous part.
Error processing annotation 375624: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 26
BBoxes shape: (28, 4)
Error processing annotation 125904: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 40
BBoxes shape: (41, 4)
Error processing annotation 291244: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 291456: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (6,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 97
BBoxes shape: (99, 4)
Error processing annotation 208412: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 33
BBoxes shape: (34, 4)
Error processing annotation 39000: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 36
BBoxes shape: (37, 4)
Error processing annotation 70626: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 70648: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 71072: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 71203: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 99
BBoxes shape: (103, 4)
Error processing annotation 126924: input type is not supported.
Error processing annotation 127001: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (6,) + inhomogeneous part.
Error processing annotation 127180: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 78
BBoxes shape: (81, 4)
Error processing annotation 14855: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 15411: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 69
BBoxes shape: (71, 4)
Error processing annotation 260780: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 99
BBoxes shape: (100, 4)
Image shape: (1024, 1024, 3)
Masks count: 14
BBoxes shape: (14, 4)
Error processing annotation 24108: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (6,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 30
BBoxes shape: (31, 4)
Error processing annotation 61285: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 61480: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 61569: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 61
BBoxes shape: (64, 4)
Error processing annotation 59497: input type is not supported.
Error processing annotation 59663: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 60
BBoxes shape: (62, 4)
Image shape: (1024, 1024, 3)
Masks count: 30
BBoxes shape: (30, 4)
Error processing annotation 265772: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (7,) + inhomogeneous part.
Error processing annotation 265892: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 28
BBoxes shape: (30, 4)
Image shape: (1024, 1024, 3)
Masks count: 43
BBoxes shape: (43, 4)
Error processing annotation 135950: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 136059: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 103
BBoxes shape: (105, 4)
Error processing annotation 19728: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 19848: input type is not supported.
Error processing annotation 20187: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (6,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 74
BBoxes shape: (77, 4)
Error processing annotation 145405: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 38
BBoxes shape: (39, 4)
Error processing annotation 31836: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (7,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 77
BBoxes shape: (78, 4)
Image shape: (1024, 1024, 3)
Masks count: 90
BBoxes shape: (90, 4)
Error processing annotation 191449: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 119
BBoxes shape: (120, 4)
Image shape: (1024, 1024, 3)
Masks count: 16
BBoxes shape: (16, 4)
Error processing annotation 201352: input type is not supported.
Error processing annotation 201412: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 60
BBoxes shape: (62, 4)
Error processing annotation 340329: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 114
BBoxes shape: (115, 4)
Error processing annotation 82686: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 83454: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 83479: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 121
BBoxes shape: (124, 4)
Error processing annotation 73511: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (9,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 28
BBoxes shape: (29, 4)
Error processing annotation 37083: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 69
BBoxes shape: (70, 4)
Error processing annotation 206842: input type is not supported.
Error processing annotation 206915: input type is not supported.
Error processing annotation 206963: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 95
BBoxes shape: (98, 4)
Error processing annotation 188267: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 58
BBoxes shape: (59, 4)
Image shape: (1024, 1024, 3)
Masks count: 103
BBoxes shape: (103, 4)
Error processing annotation 358690: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 53
BBoxes shape: (54, 4)
Image shape: (1024, 1024, 3)
Masks count: 24
BBoxes shape: (24, 4)
Image shape: (1024, 1024, 3)
Masks count: 30
BBoxes shape: (30, 4)
Error processing annotation 210712: input type is not supported.
Error processing annotation 210816: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 28
BBoxes shape: (30, 4)
Error processing annotation 353163: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 353471: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 57
BBoxes shape: (59, 4)
Image shape: (1024, 1024, 3)
Masks count: 76
BBoxes shape: (76, 4)
Error processing annotation 302039: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 69
BBoxes shape: (70, 4)
Error processing annotation 25858: input type is not supported.
Error processing annotation 25881: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 26160: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 112
BBoxes shape: (115, 4)
Error processing annotation 199354: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 94
BBoxes shape: (95, 4)
Error processing annotation 141778: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 56
BBoxes shape: (57, 4)
Error processing annotation 16383: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 16565: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 39
BBoxes shape: (41, 4)
Error processing annotation 362580: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 39
BBoxes shape: (40, 4)
Error processing annotation 329246: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 75
BBoxes shape: (76, 4)
Error processing annotation 56683: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 66
BBoxes shape: (67, 4)
Error processing annotation 192392: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (8,) + inhomogeneous part.
Error processing annotation 192565: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 192582: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 50
BBoxes shape: (53, 4)
Error processing annotation 98223: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 105
BBoxes shape: (106, 4)
Error processing annotation 49852: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 50112: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 105
BBoxes shape: (107, 4)
Error processing annotation 41238: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 41264: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 41478: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 41850: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 118
BBoxes shape: (122, 4)
Error processing annotation 193419: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 22
BBoxes shape: (23, 4)
Error processing annotation 86462: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (5,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 44
BBoxes shape: (45, 4)
Error processing annotation 3437: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 3655: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 118
BBoxes shape: (120, 4)
Error processing annotation 153499: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 153557: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 100
BBoxes shape: (102, 4)
Error processing annotation 39116: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 15
BBoxes shape: (16, 4)
Error processing annotation 17336: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 17430: input type is not supported.
Error processing annotation 17438: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 19
BBoxes shape: (22, 4)
Error processing annotation 170286: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 170516: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 36
BBoxes shape: (38, 4)
Error processing annotation 296827: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (6,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 47
BBoxes shape: (48, 4)
Error processing annotation 258238: input type is not supported.
Error processing annotation 258323: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 60
BBoxes shape: (62, 4)
Error processing annotation 336428: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (11,) + inhomogeneous part.
Error processing annotation 336495: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 42
BBoxes shape: (44, 4)
Error processing annotation 314680: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 314721: input type is not supported.
Error processing annotation 314751: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (6,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 33
BBoxes shape: (36, 4)
Error processing annotation 89950: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 61
BBoxes shape: (62, 4)
Error processing annotation 284038: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 45
BBoxes shape: (46, 4)
Error processing annotation 341009: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 341063: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 65
BBoxes shape: (67, 4)
Error processing annotation 384915: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (9,) + inhomogeneous part.
Error processing annotation 384918: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 41
BBoxes shape: (43, 4)
Error processing annotation 178446: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 178611: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 178750: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (6,) + inhomogeneous part.
Error processing annotation 178850: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 68
BBoxes shape: (72, 4)
Error processing annotation 322558: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 79
BBoxes shape: (80, 4)
Error processing annotation 32834: input type is not supported.
Error processing annotation 32977: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 31
BBoxes shape: (33, 4)
Error processing annotation 276409: input type is not supported.
Error processing annotation 276456: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (5,) + inhomogeneous part.
Error processing annotation 276559: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 30
BBoxes shape: (33, 4)
Error processing annotation 316205: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 19
BBoxes shape: (20, 4)
Error processing annotation 226955: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 227206: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 32
BBoxes shape: (34, 4)
Error processing annotation 133104: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 80
BBoxes shape: (81, 4)
Error processing annotation 110137: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 89
BBoxes shape: (90, 4)
Error processing annotation 169816: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (9,) + inhomogeneous part.
Error processing annotation 170027: input type is not supported.
Error processing annotation 170056: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 170127: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 170187: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (5,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 42
BBoxes shape: (47, 4)
Image shape: (1024, 1024, 3)
Masks count: 118
BBoxes shape: (118, 4)
Image shape: (1024, 1024, 3)
Masks count: 27
BBoxes shape: (27, 4)
Error processing annotation 253837: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 253886: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 65
BBoxes shape: (67, 4)
Error processing annotation 203316: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (5,) + inhomogeneous part.
Error processing annotation 203334: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (9,) + inhomogeneous part.
Error processing annotation 203351: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (8,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 29
BBoxes shape: (32, 4)
Error processing annotation 294915: input type is not supported.
Error processing annotation 295213: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 295436: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 84
BBoxes shape: (87, 4)
Error processing annotation 78069: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 28
BBoxes shape: (29, 4)
Error processing annotation 178014: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 62
BBoxes shape: (63, 4)
Error processing annotation 146569: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 146637: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 146711: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (11,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 39
BBoxes shape: (42, 4)
Error processing annotation 60997: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 17
BBoxes shape: (18, 4)
Error processing annotation 17129: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 44
BBoxes shape: (45, 4)
Error processing annotation 388756: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 389021: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (5,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 84
BBoxes shape: (86, 4)
Error processing annotation 259660: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (5,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 65
BBoxes shape: (66, 4)
Error processing annotation 240604: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 75
BBoxes shape: (76, 4)
Error processing annotation 252679: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 252751: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 252940: input type is not supported.
Error processing annotation 252962: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 94
BBoxes shape: (98, 4)
Image shape: (1024, 1024, 3)
Masks count: 21
BBoxes shape: (21, 4)
Image shape: (1024, 1024, 3)
Masks count: 15
BBoxes shape: (15, 4)
Image shape: (1024, 1024, 3)
Masks count: 12
BBoxes shape: (12, 4)
Error processing annotation 212814: input type is not supported.
Error processing annotation 212957: input type is not supported.
Error processing annotation 213132: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 50
BBoxes shape: (53, 4)
Error processing annotation 139178: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 139294: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 69
BBoxes shape: (71, 4)
Error processing annotation 334503: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (5,) + inhomogeneous part.
Error processing annotation 334510: input type is not supported.
Error processing annotation 334723: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (7,) + inhomogeneous part.
Error processing annotation 334734: input type is not supported.
Error processing annotation 335259: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 106
BBoxes shape: (111, 4)
Error processing annotation 319047: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 44
BBoxes shape: (45, 4)
Image shape: (1024, 1024, 3)
Masks count: 15
BBoxes shape: (15, 4)
Error processing annotation 63812: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 64210: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 56
BBoxes shape: (58, 4)
Error processing annotation 19052: input type is not supported.
Error processing annotation 19246: input type is not supported.
Error processing annotation 19297: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 19330: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 19536: input type is not supported.
Error processing annotation 19624: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 63
BBoxes shape: (69, 4)
Image shape: (1024, 1024, 3)
Masks count: 23
BBoxes shape: (23, 4)
Image shape: (1024, 1024, 3)
Masks count: 72
BBoxes shape: (72, 4)
Error processing annotation 308860: input type is not supported.
Error processing annotation 309014: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 69
BBoxes shape: (71, 4)
Error processing annotation 239678: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 239735: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 239822: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 239975: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 44
BBoxes shape: (48, 4)
Error processing annotation 395261: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 96
BBoxes shape: (97, 4)
Image shape: (1024, 1024, 3)
Masks count: 12
BBoxes shape: (12, 4)
Image shape: (1024, 1024, 3)
Masks count: 83
BBoxes shape: (83, 4)
Error processing annotation 30191: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 98
BBoxes shape: (99, 4)
Image shape: (1024, 1024, 3)
Masks count: 32
BBoxes shape: (32, 4)
Error processing annotation 165440: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 94
BBoxes shape: (95, 4)
Error processing annotation 235790: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 22
BBoxes shape: (23, 4)
Error processing annotation 182782: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 39
BBoxes shape: (40, 4)
Error processing annotation 75541: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 29
BBoxes shape: (30, 4)
Error processing annotation 217081: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 217265: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (5,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 32
BBoxes shape: (34, 4)
Error processing annotation 161270: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 161396: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 161403: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 64
BBoxes shape: (67, 4)
Image shape: (1024, 1024, 3)
Masks count: 65
BBoxes shape: (65, 4)
Error processing annotation 107566: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 107812: input type is not supported.
Error processing annotation 107844: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 77
BBoxes shape: (80, 4)
Error processing annotation 29996: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 57
BBoxes shape: (58, 4)
Error processing annotation 315448: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 315451: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 73
BBoxes shape: (75, 4)
Error processing annotation 372324: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 45
BBoxes shape: (46, 4)
Error processing annotation 290232: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 290777: input type is not supported.
Error processing annotation 290919: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 98
BBoxes shape: (101, 4)
Image shape: (1024, 1024, 3)
Masks count: 34
BBoxes shape: (34, 4)
Error processing annotation 391006: input type is not supported.
Error processing annotation 391187: input type is not supported.
Error processing annotation 391367: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 391384: input type is not supported.
Error processing annotation 391547: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 391603: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 126
BBoxes shape: (132, 4)
Error processing annotation 16030: input type is not supported.
Error processing annotation 16084: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 16
BBoxes shape: (18, 4)
Error processing annotation 237420: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 26
BBoxes shape: (27, 4)
